ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
Amundi Core MSCI Emerging Markets Swap UCITS ETF Dist,Amundi,LU2573966905,USD,14.00,11751.70,USD,01/07/2026
Amundi Core MSCI Emerging Markets UCITS ETF Acc,Amundi,LU1437017350,EUR,18.00,9627.73,EUR,01/07/2026
Amundi Core MSCI Emerging Markets UCITS ETF EUR Dist,Amundi,LU1737652583,EUR,18.00,9627.73,EUR,01/07/2026
Amundi Core MSCI Emerging Markets UCITS ETF USD Dist,Amundi,LU2277591868,USD,18.00,11007.38,USD,01/07/2026
Amundi Core MSCI Europe UCITS ETF Acc,Amundi,LU1437015735,EUR,12.00,9438.16,EUR,01/07/2026
Amundi Core MSCI Europe UCITS ETF Dist,Amundi,LU1737652310,EUR,12.00,9438.16,EUR,01/07/2026
AMUNDI PHYSICAL GOLD ETC (C),Amundi,FR0013416716,USD,12.00,10486.07,USD,01/07/2026
Amundi Core Nasdaq-100 Swap UCITS ETF Acc,Amundi,LU1829221024,USD,22.00,8542.57,USD,01/07/2026
Amundi Core Nasdaq-100 Swap UCITS ETF Dist,Amundi,LU2197908721,USD,22.00,8542.57,USD,01/07/2026
Amundi Core Nasdaq-100 Swap UCITS ETF EUR Hedged Acc,Amundi,LU1954152853,EUR,25.00,7471.86,EUR,01/07/2026
Amundi MSCI World Swap UCITS ETF EUR Acc,Amundi,LU1681043599,EUR,38.00,6826.48,EUR,01/07/2026
Amundi MSCI World Swap UCITS ETF EUR Dist,Amundi,LU2655993207,EUR,38.00,6826.48,EUR,01/07/2026
Amundi MSCI World Swap UCITS ETF USD Acc,Amundi,LU1681043672,USD,38.00,7804.71,USD,01/07/2026
Amundi Prime All Country World UCITS ETF Dist,Amundi,IE0009HF1MK9,USD,7.00,7678.61,USD,01/07/2026
Amundi Prime All Country World UCITS ETF Acc,Amundi,IE0003XJA0J9,USD,7.00,7678.61,USD,01/07/2026
Amundi S&P 500 Swap UCITS ETF USD Acc,Amundi,LU1681049018,USD,15.00,7624.92,USD,01/07/2026
Amundi S&P 500 Swap UCITS ETF EUR Acc,Amundi,LU1681048804,EUR,15.00,6669.22,EUR,01/07/2026
Amundi S&P 500 Swap UCITS ETF EUR Hedged Acc,Amundi,LU1681049109,EUR,28.00,6669.22,EUR,01/07/2026
Amundi S&P 500 Swap UCITS ETF USD Dist,Amundi,LU2391437253,USD,15.00,7624.92,USD,01/07/2026
Amundi Core MSCI World Swap UCITS ETF Dist,Amundi,LU2572257124,USD,20.00,7436.32,USD,01/07/2026
Amundi Core MSCI World Swap UCITS ETF Acc,Amundi,LU3206582846,USD,20.00,7436.32,USD,01/07/2026
Amundi Core MSCI World Swap UCITS ETF EUR Hedged Acc,Amundi,LU3206582929,EUR,22.00,6504.26,EUR,01/07/2026
Amundi EUR Corporate Bond ESG UCITS ETF DR (C),Amundi,LU1437018168,EUR,14.00,6464.31,EUR,01/07/2026
Amundi EUR Corporate Bond ESG UCITS ETF DR (D),Amundi,LU1737653987,EUR,14.00,6464.31,EUR,01/07/2026
Amundi EUR Corporate Bond ESG UCITS ETF 2 DR - EUR (C),Amundi,LU1681039647,EUR,14.00,6464.31,EUR,01/07/2026
Amundi EUR Corporate Bond ESG UCITS ETF DR - Hedged USD (C),Amundi,LU2469335884,USD,18.00,7390.65,USD,01/07/2026
Amundi EUR Corporate Bond 1-5Y ESG UCITS ETF USD Hedged Acc,Amundi,LU3046359165,USD,22.00,7271.49,USD,01/07/2026
Amundi EUR Corporate Bond 1-5Y ESG UCITS ETF Acc,Amundi,LU1525418643,EUR,20.00,6360.09,EUR,01/07/2026
Amundi MSCI USA ESG Broad Transition UCITS ETF Acc,Amundi,IE0006IP4XZ8,EUR,7.00,6060.86,EUR,01/07/2026
Amundi MSCI USA ESG Broad Transition UCITS ETF Dist,Amundi,IE000QQ8Z0D8,EUR,7.00,6060.86,EUR,01/07/2026
Amundi MSCI USA ESG Broad Transition UCITS ETF EUR Hedged Acc,Amundi,IE00098YDEH5,EUR,9.00,6060.86,EUR,01/07/2026
Amundi MSCI USA ESG Broad Transition UCITS ETF GBP Hedged Dist,Amundi,IE000YDDOAC3,GBP,9.00,5220.83,GBP,01/07/2026
Amundi MSCI USA ESG Broad Transition UCITS ETF EUR Hedged Dist,Amundi,IE000MC1J5C5,EUR,9.00,6060.86,EUR,01/07/2026
Amundi Core MSCI Japan UCITS ETF Acc,Amundi,LU1781541252,JPY,12.00,1113005.30,JPY,01/07/2026
Amundi Core MSCI Japan UCITS ETF Dist,Amundi,LU2090063673,JPY,12.00,1113005.30,JPY,01/07/2026
Amundi Core MSCI Japan UCITS ETF EUR Hedged Dist,Amundi,LU2133056387,EUR,20.00,5989.86,EUR,01/07/2026
Amundi Core MSCI Japan UCITS ETF USD Hedged Acc,Amundi,LU2914157412,USD,14.00,6848.21,USD,01/07/2026
Amundi Core MSCI Japan UCITS ETF GBP Hedged Acc,Amundi,LU1781541682,GBP,20.00,5159.67,GBP,01/07/2026
Amundi S&P 500 Screened UCITS ETF - Acc,Amundi,IE000KXCEXR3,EUR,12.00,5896.66,EUR,01/07/2026
Amundi S&P 500 Screened UCITS ETF - Acc EUR Hedged,Amundi,IE00058MW3M8,EUR,28.00,5896.66,EUR,01/07/2026
Amundi MSCI Emerging Markets Swap UCITS ETF EUR Acc,Amundi,LU1681045370,EUR,20.00,5780.67,EUR,01/07/2026
Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc,Amundi,LU1681045453,USD,20.00,6609.04,USD,01/07/2026
Amundi Euro Stoxx Banks UCITS ETF Acc,Amundi,LU1829219390,EUR,30.00,5750.51,EUR,01/07/2026
Amundi Core EURO STOXX 50 UCITS ETF EUR Acc,Amundi,LU1681047236,EUR,9.00,5143.02,EUR,01/07/2026
Amundi Core EURO STOXX 50 UCITS ETF EUR Dist,Amundi,LU1681047319,EUR,9.00,5143.02,EUR,01/07/2026
Amundi Core EURO STOXX 50 UCITS ETF USD Acc,Amundi,LU1681047400,USD,9.00,5880.01,USD,01/07/2026
Amundi MSCI Emerging Ex China UCITS ETF Acc,Amundi,LU2009202107,USD,15.00,5531.39,USD,01/07/2026
Amundi Core MSCI USA UCITS ETF Acc,Amundi,IE000FSN19U2,USD,3.00,5432.38,USD,01/07/2026
Amundi Core MSCI USA UCITS ETF Dist,Amundi,IE000IEGVMH6,USD,3.00,5432.38,USD,01/07/2026
Amundi Core MSCI USA UCITS ETF EUR Hedged Acc,Amundi,IE000N85G7P8,EUR,7.00,4751.49,EUR,01/07/2026
Amundi Core MSCI USA UCITS ETF CHF Hedged Acc,Amundi,IE000X6E0QC3,CHF,9.00,4382.06,CHF,01/07/2026
Amundi EURO STOXX 50 II UCITS ETF Acc,Amundi,FR0007054358,EUR,20.00,4630.12,EUR,01/07/2026
AMUNDI EURO STOXX 50 II UCITS ETF USD Hedged Acc,Amundi,FR0012399806,USD,20.00,5293.61,USD,01/07/2026
Amundi EURO STOXX 50 II UCITS ETF CHF Hedged Acc,Amundi,FR0012399731,CHF,20.00,4270.12,CHF,01/07/2026
Amundi EURO STOXX 50 II UCITS ETF GBP Hedged Acc,Amundi,FR0012399772,GBP,20.00,3988.38,GBP,01/07/2026
Amundi CAC 40 UCITS ETF Dist,Amundi,FR0007052782,EUR,25.00,4466.14,EUR,01/07/2026
Amundi CAC 40 UCITS ETF Acc,Amundi,FR0013380607,EUR,25.00,4466.14,EUR,01/07/2026
Amundi Prime Global UCITS ETF Acc,Amundi,IE0009DRDY20,USD,5.00,4907.60,USD,01/07/2026
Amundi Prime Global UCITS ETF Dist,Amundi,IE000QIF5N15,USD,5.00,4907.60,USD,01/07/2026
Amundi Core Global Government Bond UCITS ETF EUR Hedged Acc,Amundi,LU1708330235,EUR,22.00,4149.99,EUR,01/07/2026
Amundi Core Global Government Bond UCITS ETF GBP Hedged Dist,Amundi,LU2355200796,GBP,15.00,3574.80,GBP,01/07/2026
Amundi Core Global Government Bond UCITS ETF Acc,Amundi,LU1437016204,EUR,20.00,4149.99,EUR,01/07/2026
Amundi Core Global Government Bond UCITS ETF Dist,Amundi,LU1737653631,EUR,20.00,4149.99,EUR,01/07/2026
Amundi Core Global Government Bond UCITS ETF USD Hedged Acc,Amundi,LU2469335538,USD,22.00,4744.68,USD,01/07/2026
Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc,Amundi,IE000Y77LGG9,EUR,18.00,3947.88,EUR,01/07/2026
Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Acc EUR Hedged,Amundi,IE000K1P4V37,EUR,20.00,3947.88,EUR,01/07/2026
Amundi MSCI World SRI Climate Paris Aligned UCITS ETF Dist,Amundi,IE000004V778,USD,18.00,4513.61,USD,01/07/2026
Amundi EUR Corporate Bond 0-3Y ESG UCITS ETF DR (C),Amundi,LU2037748774,EUR,12.00,3923.42,EUR,01/07/2026
Amundi Prime Japan UCITS ETF DR (D),Amundi,LU1931974775,JPY,5.00,706221.84,JPY,01/07/2026
Amundi Prime Japan UCITS ETF DR (C),Amundi,LU2089238385,JPY,5.00,706221.84,JPY,01/07/2026
Amundi Core Global Aggregate Bond UCITS ETF Acc,Amundi,LU1437024729,EUR,10.00,3686.74,EUR,01/07/2026
Amundi Core Global Aggregate Bond UCITS ETF GBP Hedged Dist,Amundi,LU2355200523,GBP,8.00,3175.76,GBP,01/07/2026
Amundi Core Global Aggregate Bond UCITS ETF EUR Hedged Acc,Amundi,LU1708330318,EUR,10.00,3686.74,EUR,01/07/2026
Amundi Core Global Aggregate Bond UCITS ETF USD Hedged Acc,Amundi,LU1778293313,USD,10.00,4215.05,USD,01/07/2026
Amundi Core Global Aggregate Bond UCITS ETF Dist,Amundi,LU1737654019,EUR,10.00,3686.74,EUR,01/07/2026
Amundi Core Global Aggregate Bond UCITS ETF CHF Hegded Acc,Amundi,LU3238224508,CHF,10.00,3400.10,CHF,01/07/2026
Amundi Euro Government Tilted Green Bond UCITS ETF Acc,Amundi,LU1681046261,EUR,14.00,3685.96,EUR,01/07/2026
Amundi EUR Overnight Return UCITS ETF Acc,Amundi,FR0010510800,EUR,10.00,3140.86,EUR,01/07/2026
Amundi MSCI World Information Technology UCITS ETF EUR Acc,Amundi,LU0533033667,EUR,30.00,3088.32,EUR,01/07/2026
Amundi MSCI World Information Technology UCITS ETF USD Acc,Amundi,LU0533033741,USD,30.00,3530.88,USD,01/07/2026
Amundi S&P Eurozone Climate Paris Aligned UCITS ETF Acc,Amundi,LU2195226068,EUR,20.00,3036.47,EUR,01/07/2026
Amundi S&P Eurozone Climate Paris Aligned UCITS ETF Dist,Amundi,LU2932780914,EUR,14.00,3036.47,EUR,01/07/2026
Amundi Nasdaq-100 Swap UCITS ETF EUR Acc,Amundi,LU1681038243,EUR,23.00,2961.22,EUR,01/07/2026
Amundi Nasdaq-100 Swap UCITS ETF EUR Hedged Acc,Amundi,LU1681038599,EUR,35.00,2961.22,EUR,01/07/2026
Amundi Nasdaq-100 Swap UCITS ETF USD Acc,Amundi,LU1681038326,USD,23.00,3385.56,USD,01/07/2026
Amundi STOXX Europe 600 Banks UCITS ETF Acc,Amundi,LU1834983477,EUR,30.00,2890.44,EUR,01/07/2026
Amundi STOXX Europe 600 Banks UCITS ETF Dist,Amundi,LU2082996112,EUR,30.00,2890.44,EUR,01/07/2026
Amundi MSCI Em Asia UCITS ETF - EUR (C),Amundi,LU1681044480,EUR,20.00,2726.91,EUR,01/07/2026
Amundi MSCI Em Asia UCITS ETF - USD (C),Amundi,LU1681044563,USD,20.00,3117.67,USD,01/07/2026
Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR (C),Amundi,LU1861138961,USD,25.00,3003.92,USD,01/07/2026
Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR (D),Amundi,LU2059756754,USD,25.00,3003.92,USD,01/07/2026
Amundi MSCI Emerging Markets SRI Climate Paris Aligned UCITS ETF DR - GBP (D),Amundi,LU2469335371,GBP,16.00,2263.25,GBP,01/07/2026
Amundi MSCI Europe Action UCITS ETF Dist,Amundi,LU2608817958,EUR,9.00,2549.04,EUR,01/07/2026
Amundi MSCI EMU ESG Selection UCITS ETF DR - EUR (C),Amundi,LU1602144575,EUR,25.00,2513.21,EUR,01/07/2026
Amundi MSCI EMU ESG Selection UCITS ETF DR - EUR (D),Amundi,LU2059756325,EUR,25.00,2513.21,EUR,01/07/2026
Amundi MSCI All Country World UCITS ETF EUR Acc,Amundi,LU1829220216,EUR,45.00,2492.92,EUR,01/07/2026
Amundi MSCI All Country World UCITS ETF USD Acc,Amundi,LU1829220133,USD,45.00,2850.16,USD,01/07/2026
Amundi S&P 500 Equal Weight ESG UCITS ETF Acc,Amundi,IE000LAP5Z18,USD,18.00,2845.87,USD,01/07/2026
Amundi S&P 500 Equal Weight ESG UCITS ETF EUR Hedged Acc,Amundi,IE000M86QRT4,EUR,20.00,2489.17,EUR,01/07/2026
Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),Amundi,LU2109787049,USD,18.00,2835.84,USD,01/07/2026
Amundi MSCI Europe ESG Broad Transition UCITS ETF DR - EUR (C),Amundi,LU1681042609,EUR,12.00,2471.72,EUR,01/07/2026
Amundi MSCI Europe ESG Broad Transition UCITS ETF EUR Hedged Acc (C),Amundi,LU2873560481,EUR,14.00,2471.72,EUR,01/07/2026
Amundi MSCI Europe ESG Broad Transition UCITS ETF DR - EUR (D),Amundi,LU2678230652,EUR,12.00,2471.72,EUR,01/07/2026
Amundi Euro Government Bond 3-5Y UCITS ETF Acc,Amundi,LU1650488494,EUR,15.00,2385.23,EUR,01/07/2026
Amundi Euro Government Bond 3-5Y UCITS ETF Dist,Amundi,LU1650488817,EUR,15.00,2385.23,EUR,01/07/2026
Amundi Core EUR Corporate Bond UCITS ETF Dist,Amundi,LU1931975079,EUR,7.00,2323.79,EUR,01/07/2026
Amundi Core EUR Corporate Bond UCITS ETF Acc,Amundi,LU2089238625,EUR,7.00,2323.79,EUR,01/07/2026
Amundi Core EUR Corporate Bond UCITS ETF CHF Hedged Acc,Amundi,LU2798197641,CHF,9.00,2143.11,CHF,01/07/2026
Amundi Core EUR Corporate Bond UCITS ETF USD Hedged Acc,Amundi,LU2977997118,USD,9.00,2656.79,USD,01/07/2026
Amundi Core EUR Corporate Bond UCITS ETF GBP Hedged Dist,Amundi,LU2977997209,GBP,9.00,2001.71,GBP,01/07/2026
Amundi Core UK Government Bond UCITS ETF Dist,Amundi,LU1407892592,GBP,5.00,1990.63,GBP,01/07/2026
Amundi Core UK Government Bond UCITS ETF USD Hedged Acc,Amundi,LU3019781460,USD,7.00,2642.08,USD,01/07/2026
Amundi S&P 500 Climate Paris Aligned UCITS ETF Acc,Amundi,IE000O5FBC47,USD,7.00,2529.46,USD,01/07/2026
Amundi S&P 500 Climate Paris Aligned UCITS ETF Dist,Amundi,IE000UZTA1X0,USD,7.00,2529.46,USD,01/07/2026
Amundi S&P 500 Climate Paris Aligned UCITS ETF Acc EUR Hedged,Amundi,IE00058B19U6,EUR,25.00,2212.42,EUR,01/07/2026
Amundi Euro Government Bond 1-3Y UCITS ETF Acc,Amundi,LU1650487413,EUR,15.00,2202.02,EUR,01/07/2026
Amundi Euro Government Bond 1-3Y UCITS ETF Dist,Amundi,LU1650487926,EUR,15.00,2202.02,EUR,01/07/2026
Amundi MSCI Semiconductors UCITS ETF Acc,Amundi,LU1900066033,EUR,35.00,2189.75,EUR,01/07/2026
Amundi MSCI Semiconductors UCITS ETF Dist,Amundi,LU2090063327,EUR,35.00,2189.75,EUR,01/07/2026
Amundi Prime Euro Government Bond UCITS ETF Dist,Amundi,LU1931975152,EUR,5.00,2034.37,EUR,01/07/2026
Amundi Prime Euro Government Bond UCITS ETF Acc,Amundi,LU2089238898,EUR,5.00,2034.37,EUR,01/07/2026
Amundi Global Treasury Bond UCITS ETF USD Hedged Acc,Amundi,LU2924149862,USD,12.00,2237.32,USD,01/07/2026
Amundi Global Treasury Bond UCITS ETF GBP Hedged Dist,Amundi,LU2977964027,GBP,10.00,1685.67,GBP,01/07/2026
Amundi MSCI World ESG Selection UCITS ETF ACC,Amundi,IE00016PSX47,USD,18.00,2211.62,USD,01/07/2026
Amundi MSCI World ESG Selection UCITS ETF Hedged EUR Acc,Amundi,IE0004CIQ1O4,EUR,20.00,1934.41,EUR,01/07/2026
Amundi Stoxx Europe 600 ESG UCITS ETF Acc,Amundi,LU1681040223,EUR,18.00,1775.62,EUR,01/07/2026
Amundi Core Euro Government Bond UCITS ETF Acc,Amundi,LU1437018598,EUR,9.00,1691.63,EUR,01/07/2026
Amundi Core Euro Government Bond UCITS ETF Dist,Amundi,LU1737653714,EUR,9.00,1691.63,EUR,01/07/2026
Amundi MSCI Europe SRI Climate Paris Aligned UCITS ETF DR (C),Amundi,LU1861137484,EUR,18.00,1657.35,EUR,01/07/2026
Amundi MSCI Europe SRI Climate Paris Aligned UCITS ETF DR (D),Amundi,LU2059756598,EUR,18.00,1657.35,EUR,01/07/2026
Amundi UK Equity All Cap UCITS ETF Dist,Amundi,LU1781541096,GBP,4.00,1398.00,GBP,01/07/2026
Amundi Bloomberg Equal-weight Commodity ex-Agriculture  UCITS ETF Acc,Amundi,LU1829218749,EUR,30.00,1615.70,EUR,01/07/2026
Amundi Bloomberg Equal-weight Commodity ex-Agriculture  UCITS ETF EUR Hedged Acc,Amundi,LU1900069219,EUR,35.00,1615.70,EUR,01/07/2026
Amundi MSCI Water UCITS ETF Dist,Amundi,FR0010527275,EUR,60.00,1607.14,EUR,01/07/2026
Amundi MSCI Water UCITS ETF Acc,Amundi,FR0014002CH1,EUR,60.00,1607.14,EUR,01/07/2026
Amundi MSCI World Screened UCITS ETF Acc,Amundi,IE000QWCYQT0,USD,20.00,1765.49,USD,01/07/2026
Amundi MSCI World Screened UCITS ETF EUR Hedged Acc,Amundi,IE000Q5CPXZ1,EUR,22.00,1544.21,EUR,01/07/2026
Amundi Euro Government Bond 7-10Y UCITS ETF Acc,Amundi,LU1287023185,EUR,15.00,1543.33,EUR,01/07/2026
Amundi Euro Government Bond 7-10Y UCITS ETF Dist,Amundi,LU2090062949,EUR,15.00,1543.33,EUR,01/07/2026
Amundi MSCI Japan ESG Broad Transition UCITS ETF GBP Dist,Amundi,LU2668197069,GBP,8.00,1289.98,GBP,01/07/2026
Amundi MSCI Japan ESG Broad Transition UCITS ETF EUR Acc,Amundi,LU1602144732,EUR,15.00,1497.53,EUR,01/07/2026
Amundi MSCI Japan ESG Broad Transition UCITS ETF DIST,Amundi,LU2300294746,JPY,15.00,278263.83,JPY,01/07/2026
Amundi MSCI Japan ESG Broad Transition UCITS ETF - Hedged EUR (C),Amundi,LU2490201840,EUR,20.00,1497.53,EUR,01/07/2026
Amundi Core DAX UCITS ETF Dist,Amundi,LU2611732046,EUR,8.00,1492.21,EUR,01/07/2026
Amundi Core DAX UCITS ETF Acc,Amundi,LU3206583067,EUR,8.00,1492.21,EUR,01/07/2026
Amundi Prime Emerging Markets UCITS ETF DR (C),Amundi,LU2300295123,USD,10.00,1675.43,USD,01/07/2026
Amundi MSCI EMU ESG Broad Transition UCITS ETF Acc,Amundi,LU0908501058,EUR,12.00,1463.11,EUR,01/07/2026
Amundi MSCI EMU ESG Broad Transition UCITS ETF Dist,Amundi,LU0908501132,EUR,12.00,1463.11,EUR,01/07/2026
Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,Amundi,LU1650491282,EUR,9.00,1447.03,EUR,01/07/2026
Amundi Euro Government Inflation-Linked Bond UCITS ETF Dist,Amundi,LU1650491795,EUR,9.00,1447.03,EUR,01/07/2026
Amundi MSCI EM Latin America UCITS ETF - EUR (C),Amundi,LU1681045024,EUR,20.00,1444.12,EUR,01/07/2026
Amundi MSCI Em Latin America UCITS ETF - USD (C),Amundi,LU1681045297,USD,20.00,1651.07,USD,01/07/2026
Amundi Euro Lowest Rated IG Government Bond UCITS ETF Acc,Amundi,LU1681046774,EUR,14.00,1440.47,EUR,01/07/2026
Amundi Euro Lowest Rated IG Government Bond UCITS ETF Dist,Amundi,LU1681046857,EUR,14.00,1440.47,EUR,01/07/2026
Amundi US Treasury Bond 7-10Y UCITS ETF EUR Hedged Acc,Amundi,LU1407888137,EUR,10.00,1432.29,EUR,01/07/2026
Amundi US Treasury Bond 7-10Y UCITS ETF Acc,Amundi,LU1407887915,USD,6.00,1637.54,USD,01/07/2026
Amundi US Treasury Bond 7-10Y UCITS ETF HKD Hedged Acc,Amundi,LU2338178481,HKD,6.00,12841.62,HKD,01/07/2026
Amundi US Treasury Bond 7-10Y UCITS ETF GBP Hedged Dist,Amundi,LU1407888483,GBP,6.00,1233.77,GBP,01/07/2026
Amundi US Treasury Bond 7-10Y UCITS ETF Dist,Amundi,LU1407888053,USD,6.00,1637.54,USD,01/07/2026
Amundi Core MSCI EMU UCITS ETF Dist,Amundi,LU1646360971,EUR,12.00,1399.93,EUR,01/07/2026
Amundi Core MSCI EMU UCITS ETF Acc,Amundi,LU1646361276,EUR,12.00,1399.93,EUR,01/07/2026
Amundi MSCI World ESG Broad Transition UCITS ETF Acc,Amundi,IE0001GSQ2O9,EUR,20.00,1398.69,EUR,01/07/2026
Amundi MSCI World ESG Broad Transition UCITS ETF Dist,Amundi,IE000PB4LRO2,EUR,20.00,1398.69,EUR,01/07/2026
Amundi MSCI World ESG Broad Transition UCITS ETF EUR Hedged Acc,Amundi,IE0000CRTTJ9,EUR,25.00,1398.69,EUR,01/07/2026
Amundi EUR Floating Rate Corporate Bond ESG UCITS ETF Acc,Amundi,LU1681041114,EUR,18.00,1380.40,EUR,01/07/2026
Amundi EUR Floating Rate Corporate Bond ESG UCITS ETF USD Hedged Acc,Amundi,LU1923163759,USD,20.00,1578.22,USD,01/07/2026
Amundi EUR Floating Rate Corporate Bond ESG UCITS ETF GBP Hedged Acc,Amundi,LU1923163676,GBP,20.00,1189.08,GBP,01/07/2026
Amundi MSCI World Climate Paris Aligned UCITS ETF - Acc,Amundi,IE000CL68Z69,USD,20.00,1559.36,USD,01/07/2026
Amundi US Treasury Bond 0-1Y UCITS ETF 2 MXN Hedged Acc,Amundi,LU2368674714,MXN,8.00,27191.23,MXN,01/07/2026
Amundi US Treasury Bond 0-1Y UCITS ETF EUR Hedged Acc,Amundi,LU2182388749,EUR,7.00,1361.08,EUR,01/07/2026
Amundi US Treasury Bond 0-1Y UCITS ETF Acc,Amundi,LU2182388665,USD,5.00,1556.12,USD,01/07/2026
Amundi US Treasury Bond 0-1Y UCITS ETF SGD Hedged Acc,Amundi,LU2451511526,SGD,8.00,2012.76,SGD,01/07/2026
Amundi ETF DAX UCITS ETF DR,Amundi,FR0010655712,EUR,10.00,1346.42,EUR,01/07/2026
Amundi Euro Aggregate Bond ESG UCITS ETF DR (C),Amundi,LU2182388236,EUR,16.00,1332.03,EUR,01/07/2026
Amundi Euro Aggregate Bond ESG UCITS ETF DR - EUR (D),Amundi,LU2439113387,EUR,16.00,1332.03,EUR,01/07/2026
Amundi Euro Aggregate Bond ESG UCITS ETF DR - Hedged GBP (C),Amundi,LU2368674045,GBP,18.00,1147.41,GBP,01/07/2026
Amundi DAX II UCITS ETF Acc,Amundi,LU0252633754,EUR,15.00,1327.26,EUR,01/07/2026
Amundi DAX II UCITS ETF Dist,Amundi,LU2090062436,EUR,15.00,1327.26,EUR,01/07/2026
Amundi Nasdaq-100 Daily (2x) Leveraged UCITS ETF Acc,Amundi,FR0010342592,EUR,60.00,1314.73,EUR,01/07/2026
Amundi S&P World Financials Screened UCITS ETF Acc,Amundi,IE000KYX7IP4,EUR,18.00,1301.98,EUR,01/07/2026
Amundi S&P World Financials Screened UCITS ETF Dist,Amundi,IE000ENYES77,EUR,18.00,1301.98,EUR,01/07/2026
Amundi US TIPS Government Inflation-Linked Bond UCITS ETF GBP Hedged Dist,Amundi,LU1452600601,GBP,12.00,1050.35,GBP,01/07/2026
Amundi US TIPS Government Inflation-Linked Bond UCITS ETF Dist,Amundi,LU1452600270,USD,9.00,1394.09,USD,01/07/2026
Amundi US TIPS Government Inflation-Linked Bond UCITS ETF EUR Hedged Dist,Amundi,LU1452600437,EUR,12.00,1219.36,EUR,01/07/2026
Amundi US TIPS Government Inflation-Linked Bond UCITS ETF Acc,Amundi,LU1452600197,USD,9.00,1394.09,USD,01/07/2026
Amundi MSCI Emerging Markets ESG Selection UCITS ETF DR (C),Amundi,LU2109787551,USD,18.00,1382.35,USD,01/07/2026
