ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
WAHED DOW JONES ISLAMIC WORLD UCITS ETF,Waystone,IE00073MUWT4,USD,49.00,57.03,USD,06/07/2026
WAHED S&P 500 SHARIAH UCITS ETF,Waystone,IE000QF8TEK7,USD,49.00,102.52,USD,06/07/2026
CALAMOS AUTOCALLABLE INCOME UCITS ETF (USD DIS),Waystone,IE000ZDPZL69,USD,74.00,3.29,USD,06/07/2026
