ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
L&G Russell 2000 US Small Cap Quality UCITS ETF,L&G,IE00B3CNHJ55,GBP,30,217.98,USD,30/06/2026
L&G Russell 2000 US Small Cap Quality UCITS ETF,L&G,IE00B3CNHJ55,USD,30,217.98,USD,30/06/2026
L&G Russell 2000 US Small Cap Quality UCITS ETF,L&G,IE00B3CNHJ55,EUR,30,217.98,USD,30/06/2026
L&G Gold Mining UCITS ETF,L&G,IE00B3CNHG25,GBP,55,635.69,USD,30/06/2026
L&G Gold Mining UCITS ETF,L&G,IE00B3CNHG25,USD,55,635.69,USD,30/06/2026
L&G Gold Mining UCITS ETF,L&G,IE00B3CNHG25,EUR,55,635.69,USD,30/06/2026
L&G Gold Mining UCITS ETF,L&G,IE00B3CNHG25,CHF,55,635.69,USD,30/06/2026
L&G Gold Mining UCITS ETF,L&G,IE00B3CNHG25,MXN,55,635.69,USD,30/06/2026
L&G ROBO Global Robotics and Automation UCITS ETF,L&G,IE00BMW3QX54,EUR,80,1739.83,USD,30/06/2026
L&G ROBO Global Robotics and Automation UCITS ETF,L&G,IE00BMW3QX54,GBP,80,1739.83,USD,30/06/2026
L&G ROBO Global Robotics and Automation UCITS ETF,L&G,IE00BMW3QX54,USD,80,1739.83,USD,30/06/2026
L&G ROBO Global Robotics and Automation UCITS ETF,L&G,IE00BMW3QX54,CHF,80,1739.83,USD,30/06/2026
L&G ROBO Global Robotics and Automation UCITS ETF,L&G,IE00BMW3QX54,MXN,80,1739.83,USD,30/06/2026
L&G Cyber Security UCITS ETF,L&G,IE00BYPLS672,GBP,69,3605.92,USD,30/06/2026
L&G Cyber Security UCITS ETF,L&G,IE00BYPLS672,USD,69,3605.92,USD,30/06/2026
L&G Cyber Security UCITS ETF,L&G,IE00BYPLS672,EUR,69,3605.92,USD,30/06/2026
L&G Cyber Security UCITS ETF,L&G,IE00BYPLS672,CHF,69,3605.92,USD,30/06/2026
L&G Cyber Security UCITS ETF,L&G,IE00BYPLS672,MXN,69,3605.92,USD,30/06/2026
L&G Battery Value-Chain UCITS ETF,L&G,IE00BF0M2Z96,GBP,49,900.68,USD,30/06/2026
L&G Battery Value-Chain UCITS ETF,L&G,IE00BF0M2Z96,USD,49,900.68,USD,30/06/2026
L&G Battery Value-Chain UCITS ETF,L&G,IE00BF0M2Z96,EUR,49,900.68,USD,30/06/2026
L&G Battery Value-Chain UCITS ETF,L&G,IE00BF0M2Z96,CHF,49,900.68,USD,30/06/2026
L&G Battery Value-Chain UCITS ETF,L&G,IE00BF0M2Z96,MXN,49,900.68,USD,30/06/2026
L&G Pharma Breakthrough UCITS ETF,L&G,IE00BF0H7608,GBP,49,20.42,USD,30/06/2026
L&G Pharma Breakthrough UCITS ETF,L&G,IE00BF0H7608,USD,49,20.42,USD,30/06/2026
L&G Pharma Breakthrough UCITS ETF,L&G,IE00BF0H7608,EUR,49,20.42,USD,30/06/2026
L&G Pharma Breakthrough UCITS ETF,L&G,IE00BF0H7608,CHF,49,20.42,USD,30/06/2026
L&G Ecommerce Logistics UCITS ETF,L&G,IE00BF0M6N54,GBP,49,69.3,USD,30/06/2026
L&G Ecommerce Logistics UCITS ETF,L&G,IE00BF0M6N54,USD,49,69.3,USD,30/06/2026
L&G Ecommerce Logistics UCITS ETF,L&G,IE00BF0M6N54,EUR,49,69.3,USD,30/06/2026
L&G Ecommerce Logistics UCITS ETF,L&G,IE00BF0M6N54,CHF,49,69.3,USD,30/06/2026
L&G Ecommerce Logistics UCITS ETF,L&G,IE00BF0M6N54,MXN,49,69.3,USD,30/06/2026
L&G Longer Dated All Commodities UCITS ETF,L&G,IE00B4WPHX27,GBP,30,962.56,USD,30/06/2026
L&G Longer Dated All Commodities UCITS ETF,L&G,IE00B4WPHX27,USD,30,962.56,USD,30/06/2026
L&G Longer Dated All Commodities UCITS ETF,L&G,IE00B4WPHX27,EUR,30,962.56,USD,30/06/2026
L&G Longer Dated All Commodities UCITS ETF,L&G,IE00B4WPHX27,CHF,30,962.56,USD,30/06/2026
L&G All Commodities UCITS ETF,L&G,IE00BF0BCP69,GBP,15,390.38,USD,30/06/2026
L&G All Commodities UCITS ETF,L&G,IE00BF0BCP69,USD,15,390.38,USD,30/06/2026
L&G All Commodities UCITS ETF,L&G,IE00BF0BCP69,EUR,15,390.38,USD,30/06/2026
L&G DAX Daily 2x Long UCITS ETF,L&G,IE00B4QNHH68,EUR,40,39.4,EUR,30/06/2026
L&G DAX Daily 2x Long UCITS ETF,L&G,IE00B4QNHH68,GBP,40,39.4,EUR,30/06/2026
L&G DAX Daily 2x Short UCITS ETF,L&G,IE00B4QNHZ41,EUR,50,22.9,EUR,30/06/2026
L&G DAX Daily 2x Short UCITS ETF,L&G,IE00B4QNHZ41,GBP,50,22.9,EUR,30/06/2026
L&G FTSE 100 Leveraged (Daily 2x) UCITS ETF,L&G,IE00B4QNJJ23,GBP,50,20.67,GBP,30/06/2026
L&G FTSE 100 Super Short Strategy (Daily 2x) UCITS ETF,L&G,IE00B4QNK008,GBP,60,6.06,GBP,30/06/2026
L&G US Equity UCITS ETF,L&G,IE00BFXR5Q31,GBP,500,1503.01,USD,30/06/2026
L&G US Equity UCITS ETF,L&G,IE00BFXR5Q31,USD,500,1503.01,USD,30/06/2026
L&G US Equity UCITS ETF,L&G,IE00BFXR5Q31,EUR,500,1503.01,USD,30/06/2026
L&G UK Equity UCITS ETF,L&G,IE00BFXR5R48,GBP,500,178.11,GBP,30/06/2026
L&G UK Equity UCITS ETF,L&G,IE00BFXR5R48,EUR,500,178.11,GBP,30/06/2026
L&G Global Equity UCITS ETF,L&G,IE00BFXR5S54,GBP,10,1729.34,USD,30/06/2026
L&G Global Equity UCITS ETF,L&G,IE00BFXR5S54,USD,10,1729.34,USD,30/06/2026
L&G Global Equity UCITS ETF,L&G,IE00BFXR5S54,EUR,10,1729.34,USD,30/06/2026
L&G Japan Equity UCITS ETF,L&G,IE00BFXR5T61,GBP,10,858.39,USD,30/06/2026
L&G Japan Equity UCITS ETF,L&G,IE00BFXR5T61,USD,10,858.39,USD,30/06/2026
L&G Japan Equity UCITS ETF,L&G,IE00BFXR5T61,EUR,10,858.39,USD,30/06/2026
L&G Europe ex UK Equity UCITS ETF,L&G,IE00BFXR5V83,EUR,10,973.06,EUR,30/06/2026
L&G Europe ex UK Equity UCITS ETF,L&G,IE00BFXR5V83,GBP,10,973.06,EUR,30/06/2026
L&G Asia Pacific ex Japan Equity UCITS ETF,L&G,IE00BFXR5W90,GBP,10,737.99,USD,30/06/2026
L&G Asia Pacific ex Japan Equity UCITS ETF,L&G,IE00BFXR5W90,USD,10,737.99,USD,30/06/2026
L&G Asia Pacific ex Japan Equity UCITS ETF,L&G,IE00BFXR5W90,EUR,10,737.99,USD,30/06/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00BFXR6159,GBP,30,2534.05,USD,30/06/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00BFXR6159,USD,30,2534.05,USD,30/06/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00BFXR6159,EUR,30,2534.05,USD,30/06/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00BFXR6159,CHF,30,2534.05,USD,30/06/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE000IYBMW97,USD,30,2534.05,USD,30/06/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00011CA799,GBP,35,1913,GBP,30/06/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE0004O92CM1,GBP,30,1913,GBP,30/06/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE0006BISQN7,CHF,35,2048.82,CHF,30/06/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00022GJEG1,EUR,35,2218.5,EUR,30/06/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,GBP,49,2055.75,USD,30/06/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,USD,49,2055.75,USD,30/06/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,EUR,49,2055.75,USD,30/06/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,CHF,49,2055.75,USD,30/06/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,MXN,49,2055.75,USD,30/06/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,GBP,49,264.79,USD,30/06/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,USD,49,264.79,USD,30/06/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,EUR,49,264.79,USD,30/06/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,CHF,49,264.79,USD,30/06/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,GBP,49,718.79,USD,30/06/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,USD,49,718.79,USD,30/06/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,EUR,49,718.79,USD,30/06/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,CHF,49,718.79,USD,30/06/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,MXN,49,718.79,USD,30/06/2026
L&G MSCI Europe Select UCITS ETF,L&G,IE00BKLTRN76,EUR,10,439.79,EUR,30/06/2026
L&G MSCI Europe Select UCITS ETF,L&G,IE00BKLTRN76,GBP,10,439.79,EUR,30/06/2026
L&G MSCI Europe Select UCITS ETF,L&G,IE00BKLTRN76,CHF,10,439.79,EUR,30/06/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,GBP,12,200.95,USD,30/06/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,USD,12,200.95,USD,30/06/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,EUR,12,200.95,USD,30/06/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,CHF,12,200.95,USD,30/06/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,GBP,49,747.14,USD,30/06/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,USD,49,747.14,USD,30/06/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,EUR,49,747.14,USD,30/06/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,CHF,49,747.14,USD,30/06/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,MXN,49,747.14,USD,30/06/2026
L&G UK Gilt 0-5 Year UCITS ETF,L&G,IE00BLRPQK69,GBP,6,269,GBP,30/06/2026
L&G China CNY Bond UCITS ETF,L&G,IE000F472DU7,EUR,30,92.96,EUR,30/06/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,GBP,30,106.18,USD,30/06/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,USD,30,106.18,USD,30/06/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,EUR,30,106.18,USD,30/06/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,CHF,30,106.18,USD,30/06/2026
L&G GBP Corporate Bond Screened UCITS ETF,L&G,IE00BLRPQM83,GBP,9,151.03,GBP,30/06/2026
L&G GBP Corporate Bond 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQN90,GBP,9,99.93,GBP,30/06/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,GBP,25,1060.96,USD,30/06/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,USD,25,1060.96,USD,30/06/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,EUR,25,1060.96,USD,30/06/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,CHF,25,1060.96,USD,30/06/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE000NA8E2W0,EUR,12,79.47,EUR,30/06/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,GBP,9,90.78,USD,30/06/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,USD,9,90.78,USD,30/06/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,EUR,9,90.78,USD,30/06/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,CHF,9,90.78,USD,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE000YPT5PG3,GBP,38,169.85,GBP,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE000ZO4CUT7,EUR,38,196.97,EUR,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLCGR455,GBP,35,224.99,USD,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLCGR455,USD,35,224.99,USD,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLCGR455,CHF,35,224.99,USD,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,GBP,35,224.99,USD,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,USD,35,224.99,USD,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,EUR,35,224.99,USD,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,CHF,35,224.99,USD,30/06/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE0007EH5UK6,CHF,38,181.91,CHF,30/06/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,GBP,49,524,USD,30/06/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,USD,49,524,USD,30/06/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,EUR,49,524,USD,30/06/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,CHF,49,524,USD,30/06/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,MXN,49,524,USD,30/06/2026
L&G UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM802,GBP,25,72.42,GBP,30/06/2026
L&G UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM802,EUR,25,72.42,GBP,30/06/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,GBP,40,54.53,USD,30/06/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,USD,40,54.53,USD,30/06/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,EUR,40,54.53,USD,30/06/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,CHF,40,54.53,USD,30/06/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,GBP,45,61.05,USD,30/06/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,USD,45,61.05,USD,30/06/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,EUR,45,61.05,USD,30/06/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,CHF,45,61.05,USD,30/06/2026
L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM919,EUR,25,301.98,EUR,30/06/2026
L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM919,GBP,25,301.98,EUR,30/06/2026
L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM919,CHF,25,301.98,EUR,30/06/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,GBP,49,8.66,USD,30/06/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,USD,49,8.66,USD,30/06/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,EUR,49,8.66,USD,30/06/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,CHF,49,8.66,USD,30/06/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,GBP,39,706.57,USD,30/06/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,USD,39,706.57,USD,30/06/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,EUR,39,706.57,USD,30/06/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,CHF,39,706.57,USD,30/06/2026
L&G India INR Government Bond UCITS ETF,L&G,IE000YSUEJ32,EUR,39,706.57,USD,30/06/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,GBP,49,32.46,USD,30/06/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,USD,49,32.46,USD,30/06/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,EUR,49,32.46,USD,30/06/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,CHF,49,32.46,USD,30/06/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,GBP,39,21.25,USD,30/06/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,USD,39,21.25,USD,30/06/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,EUR,39,21.25,USD,30/06/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,CHF,39,21.25,USD,30/06/2026
L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF,L&G,IE000Z9UVQ99,GBP,16,106.95,USD,30/06/2026
