ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
Schroder ETFs (ICAV) - Schroder Global Investment Grade Corporate Bond Active UCITS ETF Accumulation GBP Hedged,Schroders,IE000AVUROO8,GBP,28.00,1506.38,GBP,01/07/2026
Schroder ETFs (ICAV) - Schroder Global Equity Active UCITS ETF Accumulation USD,Schroders,IE000BNLRWE6,USD,25.00,1191.25,USD,01/07/2026
Schroder ETFs (ICAV) - Schroder Global Investment Grade Corporate Bond Active UCITS ETF Accumulation USD,Schroders,IE000FGFJT15,USD,25.00,1390.22,USD,01/07/2026
Schroder ETFs(ICAV) Schroder Global Equity Custom Active UCITS ETF Accumulation USD,Schroders,IE000GML9HQ4,USD,28.00,799.68,USD,01/07/2026
