ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
Fair Oaks AAA CLO Fund - UCITS ETF EUR Dist.,Alpha UCITS,LU2785470191,EUR,35,127.00,EUR,07/07/2026
Fair Oaks AAA CLO Fund - UCITS ETF GBP Hedged Acc.,Alpha UCITS,LU2825557270,GBP,35,127.00,EUR,07/07/2026
