ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
WAHED DOW JONES ISLAMIC WORLD UCITS ETF,Wahed,IE00073MUWT4,USD,49.00,57.01,USD,01/07/2026
Northern Trust Listed Private Equity UCITS ETF,Northern Trust,IE0008ZGI5C1,USD,40.00,320.20,USD,31/03/2025
Calamos Autocallable Income UCITS ETF,Calamos,IE000DHZXD61,USD,74.00,1.42,USD,01/07/2026
WAHED S&P 500 SHARIAH UCITS ETF,Wahed,IE000QF8TEK7,USD,49.00,0.00,USD,01/07/2026
CALAMOS AUTOCALLABLE INCOME UCITS ETF (USD DIS),Calamos,IE000ZDPZL69,USD,74.00,1.42,USD,01/07/2026
