ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
WisdomTree Enhanced Commodity ex-Agriculture UCITS ETF - USD Acc,WisdomTree,IE00BDVPNS35,EUR,35.00,561.796022,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - CHF Hedged Acc,WisdomTree,IE00BYQCZT11,CHF,35.00,110.658126,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - GBP Hedged,WisdomTree,IE00BYQCZQ89,GBX,35.00,110.658126,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - USD Hedged,WisdomTree,IE00BVXBH163,USD,58.00,110.658126,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - USD Hedged,WisdomTree,IE00BVXBH163,EUR,58.00,110.658126,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - USD Hedged Acc,WisdomTree,IE00BYQCZP72,GBX,58.00,110.658126,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - USD Hedged Acc,WisdomTree,IE00BYQCZP72,USD,58.00,110.658126,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - USD Hedged Acc,WisdomTree,IE00BYQCZP72,MXN,58.00,110.658126,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - USD Hedged Acc,WisdomTree,IE00BYQCZD50,USD,48.00,808.079695,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - USD Hedged Acc,WisdomTree,IE00BYQCZD50,MXN,48.00,808.079695,USD,30/06/2026
WisdomTree US Equity Income UCITS ETF - EUR Hedged Acc,WisdomTree,IE00BD6RZW23,EUR,35.00,165.879051,USD,30/06/2026
WisdomTree Global Efficient Core UCITS ETF - USD Acc,WisdomTree,IE00077IIPQ8,GBX,25.00,78.037041,USD,30/06/2026
WisdomTree Global Efficient Core UCITS ETF - USD Acc,WisdomTree,IE00077IIPQ8,USD,25.00,78.037041,USD,30/06/2026
WisdomTree Global Efficient Core UCITS ETF - USD Acc,WisdomTree,IE00077IIPQ8,EUR,25.00,78.037041,USD,30/06/2026
WisdomTree US Efficient Core UCITS ETF - USD Acc,WisdomTree,IE000KF370H3,GBX,20.00,22.711117,USD,30/06/2026
WisdomTree US Efficient Core UCITS ETF - USD Acc,WisdomTree,IE000KF370H3,USD,20.00,22.711117,USD,30/06/2026
WisdomTree US Efficient Core UCITS ETF - USD Acc,WisdomTree,IE000KF370H3,EUR,20.00,22.711117,USD,30/06/2026
WisdomTree Eurozone Efficient Core UCITS ETF - EUR Acc,WisdomTree,IE000OV4XWA3,EUR,20.00,4.519652,EUR,30/06/2026
WisdomTree Eurozone Efficient Core UCITS ETF - EUR Acc,WisdomTree,IE000OV4XWA3,GBX,20.00,4.519652,EUR,30/06/2026
WisdomTree India Earnings UCITS ETF - USD Acc,WisdomTree,IE000VCYXLY9,GBX,55.00,1.870011,USD,30/06/2026
WisdomTree India Earnings UCITS ETF - USD Acc,WisdomTree,IE000VCYXLY9,USD,55.00,1.870011,USD,30/06/2026
WisdomTree India Earnings UCITS ETF - USD Acc,WisdomTree,IE000VCYXLY9,EUR,55.00,1.870011,USD,30/06/2026
WisdomTree True Emerging Markets UCITS ETF - USD Acc,WisdomTree,IE000Q1M7HB8,GBX,25.00,14.877385,USD,30/06/2026
WisdomTree True Emerging Markets UCITS ETF - USD Acc,WisdomTree,IE000Q1M7HB8,USD,25.00,14.877385,USD,30/06/2026
WisdomTree True Emerging Markets UCITS ETF - USD Acc,WisdomTree,IE000Q1M7HB8,EUR,25.00,14.877385,USD,30/06/2026
WisdomTree Emerging Markets Equity Income UCITS ETF,WisdomTree,IE00BQQ3Q067,GBX,46.00,254.059037,USD,30/06/2026
WisdomTree Emerging Markets Equity Income UCITS ETF,WisdomTree,IE00BQQ3Q067,USD,46.00,254.059037,USD,30/06/2026
WisdomTree Emerging Markets Equity Income UCITS ETF,WisdomTree,IE00BQQ3Q067,EUR,46.00,254.059037,USD,30/06/2026
WisdomTree Emerging Markets Equity Income UCITS ETF,WisdomTree,IE00BQQ3Q067,CHF,46.00,254.059037,USD,30/06/2026
WisdomTree Emerging Markets Equity Income UCITS ETF - Acc,WisdomTree,IE00BDF12W49,GBX,46.00,254.059037,USD,30/06/2026
WisdomTree Emerging Markets Equity Income UCITS ETF - Acc,WisdomTree,IE00BDF12W49,USD,46.00,254.059037,USD,30/06/2026
WisdomTree Emerging Markets Equity Income UCITS ETF - Acc,WisdomTree,IE00BDF12W49,EUR,46.00,254.059037,USD,30/06/2026
WisdomTree Emerging Markets Equity Income UCITS ETF - Acc,WisdomTree,IE00BDF12W49,MXN,46.00,254.059037,USD,30/06/2026
WisdomTree Europe Equity Income UCITS ETF,WisdomTree,IE00BQZJBX31,EUR,29.00,207.445714,EUR,30/06/2026
WisdomTree Europe Equity Income UCITS ETF,WisdomTree,IE00BQZJBX31,GBX,29.00,207.445714,EUR,30/06/2026
WisdomTree Europe Equity Income UCITS ETF,WisdomTree,IE00BQZJBX31,CHF,29.00,207.445714,EUR,30/06/2026
WisdomTree Europe Equity Income UCITS ETF - Acc,WisdomTree,IE00BDF16007,EUR,29.00,207.445714,EUR,30/06/2026
WisdomTree Europe Equity Income UCITS ETF - Acc,WisdomTree,IE00BDF16007,GBX,29.00,207.445714,EUR,30/06/2026
WisdomTree US Equity Income UCITS ETF,WisdomTree,IE00BQZJBQ63,USD,29.00,165.879051,USD,30/06/2026
WisdomTree US Equity Income UCITS ETF,WisdomTree,IE00BQZJBQ63,GBX,29.00,165.879051,USD,30/06/2026
WisdomTree US Equity Income UCITS ETF,WisdomTree,IE00BQZJBQ63,EUR,29.00,165.879051,USD,30/06/2026
WisdomTree US Equity Income UCITS ETF,WisdomTree,IE00BQZJBQ63,CHF,29.00,165.879051,USD,30/06/2026
WisdomTree US Equity Income UCITS ETF - Acc,WisdomTree,IE00BD6RZT93,GBX,29.00,165.879051,USD,30/06/2026
WisdomTree US Equity Income UCITS ETF - Acc,WisdomTree,IE00BD6RZT93,USD,29.00,165.879051,USD,30/06/2026
WisdomTree US Equity Income UCITS ETF - Acc,WisdomTree,IE00BD6RZT93,EUR,29.00,165.879051,USD,30/06/2026
WisdomTree US Equity Income UCITS ETF - Acc,WisdomTree,IE00BD6RZT93,MXN,29.00,165.879051,USD,30/06/2026
WisdomTree US Equity Income UCITS ETF - GBP Hedged Acc,WisdomTree,IE00BD6RZZ53,GBX,35.00,165.879051,USD,30/06/2026
WisdomTree Global Sustainable Equity UCITS ETF - USD Acc,WisdomTree,IE000XNILW20,GBX,29.00,81.878514,USD,30/06/2026
WisdomTree Global Sustainable Equity UCITS ETF - USD Acc,WisdomTree,IE000XNILW20,USD,29.00,81.878514,USD,30/06/2026
WisdomTree Global Sustainable Equity UCITS ETF - USD Acc,WisdomTree,IE000XNILW20,EUR,29.00,81.878514,USD,30/06/2026
WisdomTree Emerging Markets ex-State-Owned Enterprises UCITS ETF – Acc,WisdomTree,IE00BM9TSP27,GBX,32.00,23.139083,USD,30/06/2026
WisdomTree Emerging Markets ex-State-Owned Enterprises UCITS ETF – Acc,WisdomTree,IE00BM9TSP27,USD,32.00,23.139083,USD,30/06/2026
WisdomTree Emerging Markets ex-State-Owned Enterprises UCITS ETF – Acc,WisdomTree,IE00BM9TSP27,EUR,32.00,23.139083,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - EUR Acc,WisdomTree,IE00BYQCZX56,EUR,32.00,110.658126,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - EUR Acc,WisdomTree,IE00BYQCZX56,GBX,32.00,110.658126,USD,30/06/2026
WisdomTree Europe Equity UCITS ETF - EUR Acc,WisdomTree,IE00BYQCZX56,MXN,32.00,110.658126,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - CHF Hedged Acc,WisdomTree,IE00BYQCZL35,CHF,45.00,808.079695,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc,WisdomTree,IE00BYQCZJ13,EUR,45.00,808.079695,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - GBP Hedged,WisdomTree,IE00BYQCZF74,GBX,45.00,808.079695,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - USD Acc,WisdomTree,IE00BYQCZN58,GBX,40.00,808.079695,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - USD Acc,WisdomTree,IE00BYQCZN58,USD,40.00,808.079695,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - USD Acc,WisdomTree,IE00BYQCZN58,EUR,40.00,808.079695,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - USD Acc,WisdomTree,IE00BYQCZN58,MXN,40.00,808.079695,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - USD Hedged,WisdomTree,IE00BVXC4854,USD,48.00,808.079695,USD,30/06/2026
WisdomTree Japan Equity UCITS ETF - USD Hedged,WisdomTree,IE00BVXC4854,EUR,48.00,808.079695,USD,30/06/2026
WisdomTree AT1 CoCo Bond UCITS ETF - EUR Hedged Acc,WisdomTree,IE00BFNNN343,EUR,39.00,464.08909,USD,30/06/2026
WisdomTree AT1 CoCo Bond UCITS ETF - EUR Hedged,WisdomTree,IE00BFNNN236,EUR,39.00,464.08909,USD,30/06/2026
WisdomTree AT1 CoCo Bond UCITS ETF - USD Hedged,WisdomTree,IE00BFNNN012,USD,39.00,464.08909,USD,30/06/2026
WisdomTree AT1 CoCo Bond UCITS ETF - GBP Hedged,WisdomTree,IE00BFNNN459,GBX,39.00,464.08909,USD,30/06/2026
WisdomTree USD Floating Rate Treasury Bond UCITS ETF - USD Acc,WisdomTree,IE00BJJYYX67,GBX,15.00,217.949034,USD,30/06/2026
WisdomTree USD Floating Rate Treasury Bond UCITS ETF - USD Acc,WisdomTree,IE00BJJYYX67,USD,15.00,217.949034,USD,30/06/2026
WisdomTree USD Floating Rate Treasury Bond UCITS ETF - USD Acc,WisdomTree,IE00BJJYYX67,EUR,15.00,217.949034,USD,30/06/2026
WisdomTree USD Floating Rate Treasury Bond UCITS ETF - USD Acc,WisdomTree,IE00BJJYYX67,MXN,15.00,217.949034,USD,30/06/2026
WisdomTree USD Floating Rate Treasury Bond UCITS ETF - USD,WisdomTree,IE00BJFN5P63,USD,15.00,217.949034,USD,30/06/2026
WisdomTree USD Floating Rate Treasury Bond UCITS ETF - USD,WisdomTree,IE00BJFN5P63,MXN,15.00,217.949034,USD,30/06/2026
WisdomTree AT1 CoCo Bond UCITS ETF - USD,WisdomTree,IE00BZ0XVF52,USD,39.00,464.08909,USD,30/06/2026
WisdomTree AT1 CoCo Bond UCITS ETF - USD,WisdomTree,IE00BZ0XVF52,EUR,39.00,464.08909,USD,30/06/2026
WisdomTree AT1 CoCo Bond UCITS ETF - USD Acc,WisdomTree,IE00BZ0XVG69,USD,39.00,464.08909,USD,30/06/2026
WisdomTree AT1 CoCo Bond UCITS ETF - USD Acc,WisdomTree,IE00BZ0XVG69,EUR,39.00,464.08909,USD,30/06/2026
WisdomTree AT1 CoCo Bond UCITS ETF - USD Acc,WisdomTree,IE00BZ0XVG69,MXN,39.00,464.08909,USD,30/06/2026
WisdomTree US Quality Dividend Growth UCITS ETF - GBP Hedged,WisdomTree,IE000IGMB3E1,GBX,35.00,883.128086,USD,30/06/2026
WisdomTree US Quality Dividend Growth UCITS ETF - EUR Hedged Acc,WisdomTree,IE000CXVOXQ1,EUR,35.00,883.128086,USD,30/06/2026
WisdomTree Global Quality Dividend Growth UCITS ETF - GBP Hedged,WisdomTree,IE000LRRPK60,GBX,43.00,1638.947619,USD,30/06/2026
WisdomTree Global Quality Dividend Growth UCITS ETF - EUR Hedged Acc,WisdomTree,IE0007M3MLF3,EUR,43.00,1638.947619,USD,30/06/2026
WisdomTree UK Quality Dividend Growth UCITS ETF,WisdomTree,IE0003UH9270,GBX,29.00,8.245387,GBP,30/06/2026
WisdomTree Eurozone Quality Dividend Growth UCITS ETF - EUR,WisdomTree,IE00BZ56SY76,EUR,29.00,49.271675,EUR,30/06/2026
WisdomTree Eurozone Quality Dividend Growth UCITS ETF - EUR,WisdomTree,IE00BZ56SY76,GBX,29.00,49.271675,EUR,30/06/2026
WisdomTree Eurozone Quality Dividend Growth UCITS ETF - EUR Acc,WisdomTree,IE00BZ56TQ67,EUR,29.00,49.271675,EUR,30/06/2026
WisdomTree Eurozone Quality Dividend Growth UCITS ETF - EUR Acc,WisdomTree,IE00BZ56TQ67,GBX,29.00,49.271675,EUR,30/06/2026
WisdomTree Global Quality Dividend Growth UCITS ETF - USD,WisdomTree,IE00BZ56RN96,GBX,38.00,1638.947619,USD,30/06/2026
WisdomTree Global Quality Dividend Growth UCITS ETF - USD,WisdomTree,IE00BZ56RN96,USD,38.00,1638.947619,USD,30/06/2026
WisdomTree Global Quality Dividend Growth UCITS ETF - USD,WisdomTree,IE00BZ56RN96,EUR,38.00,1638.947619,USD,30/06/2026
WisdomTree Global Quality Dividend Growth UCITS ETF - USD Acc,WisdomTree,IE00BZ56SW52,GBX,38.00,1638.947619,USD,30/06/2026
WisdomTree Global Quality Dividend Growth UCITS ETF - USD Acc,WisdomTree,IE00BZ56SW52,USD,38.00,1638.947619,USD,30/06/2026
WisdomTree Global Quality Dividend Growth UCITS ETF - USD Acc,WisdomTree,IE00BZ56SW52,EUR,38.00,1638.947619,USD,30/06/2026
WisdomTree Global Quality Dividend Growth UCITS ETF - USD Acc,WisdomTree,IE00BZ56SW52,MXN,38.00,1638.947619,USD,30/06/2026
WisdomTree US Quality Dividend Growth UCITS ETF - USD,WisdomTree,IE00BZ56RD98,GBX,33.00,883.128086,USD,30/06/2026
WisdomTree US Quality Dividend Growth UCITS ETF - USD,WisdomTree,IE00BZ56RD98,USD,33.00,883.128086,USD,30/06/2026
WisdomTree US Quality Dividend Growth UCITS ETF - USD Acc,WisdomTree,IE00BZ56RG20,GBX,33.00,883.128086,USD,30/06/2026
WisdomTree US Quality Dividend Growth UCITS ETF - USD Acc,WisdomTree,IE00BZ56RG20,USD,33.00,883.128086,USD,30/06/2026
WisdomTree US Quality Dividend Growth UCITS ETF - USD Acc,WisdomTree,IE00BZ56RG20,EUR,33.00,883.128086,USD,30/06/2026
WisdomTree US Quality Dividend Growth UCITS ETF - USD Acc,WisdomTree,IE00BZ56RG20,MXN,33.00,883.128086,USD,30/06/2026
WisdomTree Global Ex-USA Quality Dividend Growth UCITS ETF - EUR Acc,WisdomTree,IE000X7DRW38,EUR,30.00,24.297017,EUR,30/06/2026
WisdomTree Global Ex-USA Quality Dividend Growth UCITS ETF - EUR Acc,WisdomTree,IE000X7DRW38,GBX,30.00,24.297017,EUR,30/06/2026
WisdomTree Global Ex-USA Quality Dividend Growth UCITS ETF - EUR Acc,WisdomTree,IE000X7DRW38,USD,30.00,24.297017,EUR,30/06/2026
WisdomTree US Quality Growth UCITS ETF - USD Acc,WisdomTree,IE000YGEAK03,GBX,33.00,40.636775,USD,30/06/2026
WisdomTree US Quality Growth UCITS ETF - USD Acc,WisdomTree,IE000YGEAK03,USD,33.00,40.636775,USD,30/06/2026
WisdomTree US Quality Growth UCITS ETF - USD Acc,WisdomTree,IE000YGEAK03,EUR,33.00,40.636775,USD,30/06/2026
WisdomTree US Quality Growth UCITS ETF - USD Acc,WisdomTree,IE000YGEAK03,MXN,33.00,40.636775,USD,30/06/2026
WisdomTree Global Quality Growth UCITS ETF - USD Acc,WisdomTree,IE000Y83YZ44,GBX,35.00,4.91835,USD,30/06/2026
WisdomTree Global Quality Growth UCITS ETF - USD Acc,WisdomTree,IE000Y83YZ44,USD,35.00,4.91835,USD,30/06/2026
WisdomTree Global Quality Growth UCITS ETF - USD Acc,WisdomTree,IE000Y83YZ44,EUR,35.00,4.91835,USD,30/06/2026
WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree,IE00BQZJBM26,GBX,54.00,44.290076,USD,30/06/2026
WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree,IE00BQZJBM26,USD,54.00,44.290076,USD,30/06/2026
WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree,IE00BQZJBM26,EUR,54.00,44.290076,USD,30/06/2026
WisdomTree Emerging Markets SmallCap Dividend UCITS ETF,WisdomTree,IE00BQZJBM26,CHF,54.00,44.290076,USD,30/06/2026
WisdomTree Europe SmallCap Dividend UCITS ETF,WisdomTree,IE00BQZJC527,EUR,38.00,78.336703,EUR,30/06/2026
WisdomTree Europe SmallCap Dividend UCITS ETF,WisdomTree,IE00BQZJC527,GBX,38.00,78.336703,EUR,30/06/2026
WisdomTree Europe SmallCap Dividend UCITS ETF,WisdomTree,IE00BQZJC527,CHF,38.00,78.336703,EUR,30/06/2026
WisdomTree Europe SmallCap Dividend UCITS ETF - Acc,WisdomTree,IE00BDF16114,EUR,38.00,78.336703,EUR,30/06/2026
WisdomTree Europe SmallCap Dividend UCITS ETF - Acc,WisdomTree,IE00BDF16114,GBX,38.00,78.336703,EUR,30/06/2026
WisdomTree Uranium and Nuclear Energy UCITS ETF - USD Acc,WisdomTree,IE0003BJ2JS4,GBX,45.00,341.403683,USD,30/06/2026
WisdomTree Uranium and Nuclear Energy UCITS ETF - USD Acc,WisdomTree,IE0003BJ2JS4,USD,45.00,341.403683,USD,30/06/2026
WisdomTree Uranium and Nuclear Energy UCITS ETF - USD Acc,WisdomTree,IE0003BJ2JS4,EUR,45.00,341.403683,USD,30/06/2026
WisdomTree Uranium and Nuclear Energy UCITS ETF - USD Acc,WisdomTree,IE0003BJ2JS4,MXN,45.00,341.403683,USD,30/06/2026
WisdomTree Strategic Metals and Rare Earths Miners UCITS ETF - USD Acc,WisdomTree,IE000KHX9DX6,GBX,50.00,927.805372,USD,30/06/2026
WisdomTree Strategic Metals and Rare Earths Miners UCITS ETF - USD Acc,WisdomTree,IE000KHX9DX6,USD,50.00,927.805372,USD,30/06/2026
WisdomTree Strategic Metals and Rare Earths Miners UCITS ETF - USD Acc,WisdomTree,IE000KHX9DX6,EUR,50.00,927.805372,USD,30/06/2026
WisdomTree Strategic Metals and Rare Earths Miners UCITS ETF - USD Acc,WisdomTree,IE000KHX9DX6,MXN,50.00,927.805372,USD,30/06/2026
WisdomTree Tech Megatrends UCITS ETF - USD Acc,WisdomTree,IE0007Z28IJ7,GBX,50.00,9.251222,USD,30/06/2026
WisdomTree Tech Megatrends UCITS ETF - USD Acc,WisdomTree,IE0007Z28IJ7,USD,50.00,9.251222,USD,30/06/2026
WisdomTree Tech Megatrends UCITS ETF - USD Acc,WisdomTree,IE0007Z28IJ7,EUR,50.00,9.251222,USD,30/06/2026
WisdomTree Battery Solutions UCITS ETF - USD Acc,WisdomTree,IE00BKLF1R75,GBX,40.00,185.706859,USD,30/06/2026
WisdomTree Battery Solutions UCITS ETF - USD Acc,WisdomTree,IE00BKLF1R75,USD,40.00,185.706859,USD,30/06/2026
WisdomTree Battery Solutions UCITS ETF - USD Acc,WisdomTree,IE00BKLF1R75,EUR,40.00,185.706859,USD,30/06/2026
WisdomTree Battery Solutions UCITS ETF - USD Acc,WisdomTree,IE00BKLF1R75,MXN,40.00,185.706859,USD,30/06/2026
WisdomTree Europe Infrastructure UCITS ETF – EUR Acc,WisdomTree,IE000AFVONT7,EUR,45.00,17.784058,EUR,30/06/2026
WisdomTree Europe Infrastructure UCITS ETF – EUR Acc,WisdomTree,IE000AFVONT7,GBX,45.00,17.784058,EUR,30/06/2026
WisdomTree Europe Infrastructure UCITS ETF – EUR Acc,WisdomTree,IE000AFVONT7,USD,45.00,17.784058,EUR,30/06/2026
WisdomTree Blockchain UCITS ETF - USD Acc,WisdomTree,IE000940RNE6,GBX,45.00,50.432565,USD,30/06/2026
WisdomTree Blockchain UCITS ETF - USD Acc,WisdomTree,IE000940RNE6,USD,45.00,50.432565,USD,30/06/2026
WisdomTree Blockchain UCITS ETF - USD Acc,WisdomTree,IE000940RNE6,EUR,45.00,50.432565,USD,30/06/2026
WisdomTree Blockchain UCITS ETF - USD Acc,WisdomTree,IE000940RNE6,MXN,45.00,50.432565,USD,30/06/2026
WisdomTree Cybersecurity UCITS ETF – USD Acc,WisdomTree,IE00BLPK3577,GBX,45.00,419.783471,USD,30/06/2026
WisdomTree Cybersecurity UCITS ETF – USD Acc,WisdomTree,IE00BLPK3577,USD,45.00,419.783471,USD,30/06/2026
WisdomTree Cybersecurity UCITS ETF – USD Acc,WisdomTree,IE00BLPK3577,EUR,45.00,419.783471,USD,30/06/2026
WisdomTree Cybersecurity UCITS ETF – USD Acc,WisdomTree,IE00BLPK3577,MXN,45.00,419.783471,USD,30/06/2026
WisdomTree Cloud Computing UCITS ETF - USD Acc,WisdomTree,IE00BJGWQN72,GBX,40.00,278.499281,USD,30/06/2026
WisdomTree Cloud Computing UCITS ETF - USD Acc,WisdomTree,IE00BJGWQN72,USD,40.00,278.499281,USD,30/06/2026
WisdomTree Cloud Computing UCITS ETF - USD Acc,WisdomTree,IE00BJGWQN72,EUR,40.00,278.499281,USD,30/06/2026
WisdomTree Cloud Computing UCITS ETF - USD Acc,WisdomTree,IE00BJGWQN72,MXN,40.00,278.499281,USD,30/06/2026
WisdomTree Asia Defence UCITS ETF - USD Acc,WisdomTree,IE000017NMH7,GBX,50.00,3.082422,USD,30/06/2026
WisdomTree Asia Defence UCITS ETF - USD Acc,WisdomTree,IE000017NMH7,USD,50.00,3.082422,USD,30/06/2026
WisdomTree Asia Defence UCITS ETF - USD Acc,WisdomTree,IE000017NMH7,EUR,50.00,3.082422,USD,30/06/2026
WisdomTree Europe Defence UCITS ETF - EUR Acc,WisdomTree,IE0002Y8CX98,USD,40.00,4125.923458,EUR,30/06/2026
WisdomTree Europe Defence UCITS ETF - EUR Acc,WisdomTree,IE0002Y8CX98,EUR,40.00,4125.923458,EUR,30/06/2026
WisdomTree Europe Defence UCITS ETF - EUR Acc,WisdomTree,IE0002Y8CX98,GBX,40.00,4125.923458,EUR,30/06/2026
WisdomTree Europe Defence UCITS ETF - EUR Acc,WisdomTree,IE0002Y8CX98,MXN,40.00,4125.923458,EUR,30/06/2026
WisdomTree Global Defence UCITS ETF - USD Acc,WisdomTree,IE000KLC2EN9,GBX,40.00,0.906251,USD,30/06/2026
WisdomTree Global Defence UCITS ETF - USD Acc,WisdomTree,IE000KLC2EN9,USD,40.00,0.906251,USD,30/06/2026
WisdomTree Global Defence UCITS ETF - USD Acc,WisdomTree,IE000KLC2EN9,EUR,40.00,0.906251,USD,30/06/2026
WisdomTree BioRevolution UCITS ETF – USD Acc,WisdomTree,IE000O8KMPM1,GBX,45.00,20.945953,USD,30/06/2026
WisdomTree BioRevolution UCITS ETF – USD Acc,WisdomTree,IE000O8KMPM1,USD,45.00,20.945953,USD,30/06/2026
WisdomTree BioRevolution UCITS ETF – USD Acc,WisdomTree,IE000O8KMPM1,EUR,45.00,20.945953,USD,30/06/2026
WisdomTree BioRevolution UCITS ETF – USD Acc,WisdomTree,IE000O8KMPM1,MXN,45.00,20.945953,USD,30/06/2026
WisdomTree Megatrends UCITS ETF - USD Acc,WisdomTree,IE0000902GT6,GBX,50.00,68.567774,USD,30/06/2026
WisdomTree Megatrends UCITS ETF - USD Acc,WisdomTree,IE0000902GT6,USD,50.00,68.567774,USD,30/06/2026
WisdomTree Megatrends UCITS ETF - USD Acc,WisdomTree,IE0000902GT6,EUR,50.00,68.567774,USD,30/06/2026
WisdomTree Megatrends UCITS ETF - USD Acc,WisdomTree,IE0000902GT6,MXN,50.00,68.567774,USD,30/06/2026
WisdomTree New Economy Real Estate UCITS ETF – USD,WisdomTree,IE000X9TLGN8,GBX,45.00,20.850242,USD,30/06/2026
WisdomTree New Economy Real Estate UCITS ETF – USD,WisdomTree,IE000X9TLGN8,USD,45.00,20.850242,USD,30/06/2026
WisdomTree New Economy Real Estate UCITS ETF – USD,WisdomTree,IE000X9TLGN8,EUR,45.00,20.850242,USD,30/06/2026
"WisdomTree Physical AI, Humanoids and Drones UCITS ETF - USD Acc",WisdomTree,IE000LCKJ888,GBX,45.00,184.085519,USD,30/06/2026
"WisdomTree Physical AI, Humanoids and Drones UCITS ETF - USD Acc",WisdomTree,IE000LCKJ888,USD,45.00,184.085519,USD,30/06/2026
"WisdomTree Physical AI, Humanoids and Drones UCITS ETF - USD Acc",WisdomTree,IE000LCKJ888,EUR,45.00,184.085519,USD,30/06/2026
WisdomTree Quantum Computing UCITS ETF - USD Acc,WisdomTree,IE000W8WMSL2,GBX,50.00,366.687409,USD,30/06/2026
WisdomTree Quantum Computing UCITS ETF - USD Acc,WisdomTree,IE000W8WMSL2,USD,50.00,366.687409,USD,30/06/2026
WisdomTree Quantum Computing UCITS ETF - USD Acc,WisdomTree,IE000W8WMSL2,EUR,50.00,366.687409,USD,30/06/2026
WisdomTree Quantum Computing UCITS ETF - USD Acc,WisdomTree,IE000W8WMSL2,MXN,50.00,366.687409,USD,30/06/2026
WisdomTree Renewable Energy UCITS ETF - USD Acc,WisdomTree,IE000P3D0W60,GBX,45.00,45.924489,USD,30/06/2026
