ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
CT QR Series US Equity Active UCITS ETF Acc USD,Columbia Threadneedle Investments,IE000953I6Z4,USD,20.00,79.23,USD,30/06/2026
CT QR Series European Equity Active UCITS ETF Inc EUR,Columbia Threadneedle Investments,IE000KXM3O48,EUR,25.00,50.99,EUR,30/06/2026
CT QR Series Global Equity Active UCITS ETF Acc USD,Columbia Threadneedle Investments,IE000M07S996,USD,25.00,87.64,USD,30/06/2026
CT QR Series European Equity Active UCITS ETF Acc EUR,Columbia Threadneedle Investments,IE000SA19OL0,EUR,25.00,50.99,EUR,30/06/2026
CT QR Series US Equity Active UCITS ETF Inc USD,Columbia Threadneedle Investments,IE000SWYZ0D5,USD,20.00,79.23,USD,30/06/2026
CT QR Series Global Equity Active UCITS ETF Inc USD,Columbia Threadneedle Investments,IE000UL7AOT5,USD,25.00,87.64,USD,30/06/2026
