ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
abrdn Future Raw Materials UCITS ETF,abrdn,IE000J7QYHD8,USD,45,36.82,USD,01/07/2026
abrdn Future Real Estate UCITS ETF,abrdn,IE000GGQK173,USD,40,70.64,USD,01/07/2026
abrdn Future Supply Chains UCITS ETF,abrdn,IE000G9O8QD4,USD,60,19.66,USD,02/07/2026
