ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
L&G DAX Daily 2x Long UCITS ETF,L&G,IE00B4QNHH68,GBP,40,42.45,GBP,05/07/2026
L&G DAX Daily 2x Short UCITS ETF,L&G,IE00B4QNHZ41,EUR,50,21.19,EUR,05/07/2026
L&G DAX Daily 2x Short UCITS ETF,L&G,IE00B4QNHZ41,GBP,50,21.19,GBP,05/07/2026
L&G FTSE 100 Leveraged (Daily 2x) UCITS ETF,L&G,IE00B4QNJJ23,GBP,50,21.32,GBP,05/07/2026
L&G FTSE 100 Super Short Strategy (Daily 2x) UCITS ETF,L&G,IE00B4QNK008,GBP,60,5.87,GBP,05/07/2026
L&G US Equity UCITS ETF,L&G,IE00BFXR5Q31,GBP,500,1514.98,GBP,05/07/2026
L&G US Equity UCITS ETF,L&G,IE00BFXR5Q31,USD,500,1514.98,USD,05/07/2026
L&G US Equity UCITS ETF,L&G,IE00BFXR5Q31,EUR,500,1514.98,EUR,05/07/2026
L&G UK Equity UCITS ETF,L&G,IE00BFXR5R48,GBP,500,183.04,GBP,05/07/2026
L&G UK Equity UCITS ETF,L&G,IE00BFXR5R48,EUR,500,183.04,EUR,05/07/2026
L&G Global Equity UCITS ETF,L&G,IE00BFXR5S54,GBP,10,1707.94,GBP,05/07/2026
L&G Global Equity UCITS ETF,L&G,IE00BFXR5S54,USD,10,1707.94,USD,05/07/2026
L&G Global Equity UCITS ETF,L&G,IE00BFXR5S54,EUR,10,1707.94,EUR,05/07/2026
L&G Japan Equity UCITS ETF,L&G,IE00BFXR5T61,GBP,10,871.16,GBP,05/07/2026
L&G Japan Equity UCITS ETF,L&G,IE00BFXR5T61,USD,10,871.16,USD,05/07/2026
L&G Japan Equity UCITS ETF,L&G,IE00BFXR5T61,EUR,10,871.16,EUR,05/07/2026
L&G Europe ex UK Equity UCITS ETF,L&G,IE00BFXR5V83,EUR,10,989.65,EUR,05/07/2026
L&G Europe ex UK Equity UCITS ETF,L&G,IE00BFXR5V83,GBP,10,989.65,GBP,05/07/2026
L&G Asia Pacific ex Japan Equity UCITS ETF,L&G,IE00BFXR5W90,GBP,10,740.46,GBP,05/07/2026
L&G Asia Pacific ex Japan Equity UCITS ETF,L&G,IE00BFXR5W90,USD,10,740.46,USD,05/07/2026
L&G Asia Pacific ex Japan Equity UCITS ETF,L&G,IE00BFXR5W90,EUR,10,740.46,EUR,05/07/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00BFXR6159,GBP,30,2784.58,GBP,05/07/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00BFXR6159,USD,30,2784.58,USD,05/07/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00BFXR6159,EUR,30,2784.58,EUR,05/07/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00BFXR6159,CHF,30,2784.58,CHF,05/07/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE000IYBMW97,USD,30,2784.58,USD,05/07/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00011CA799,GBP,35,2082.16,GBP,05/07/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE0004O92CM1,GBP,30,2082.16,GBP,05/07/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE0006BISQN7,CHF,35,2234.58,CHF,05/07/2026
L&G Multi-Strategy Enhanced Commodities UCITS ETF,L&G,IE00022GJEG1,EUR,35,2433.42,EUR,05/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,GBP,49,2058.79,GBP,05/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,USD,49,2058.79,USD,05/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,EUR,49,2058.79,EUR,05/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,CHF,49,2058.79,CHF,05/07/2026
L&G Artificial Intelligence UCITS ETF,L&G,IE00BK5BCD43,MXN,49,2058.79,MXN,05/07/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,GBP,49,272.66,GBP,05/07/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,USD,49,272.66,USD,05/07/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,EUR,49,272.66,EUR,05/07/2026
L&G Healthcare Technology & Innovation UCITS ETF,L&G,IE00BK5BC677,CHF,49,272.66,CHF,05/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,GBP,49,720.09,GBP,05/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,USD,49,720.09,USD,05/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,EUR,49,720.09,EUR,05/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,CHF,49,720.09,CHF,05/07/2026
L&G Clean Water UCITS ETF,L&G,IE00BK5BC891,MXN,49,720.09,MXN,05/07/2026
L&G MSCI Europe Select UCITS ETF,L&G,IE00BKLTRN76,EUR,10,447.31,EUR,05/07/2026
L&G MSCI Europe Select UCITS ETF,L&G,IE00BKLTRN76,GBP,10,447.31,GBP,05/07/2026
L&G MSCI Europe Select UCITS ETF,L&G,IE00BKLTRN76,CHF,10,447.31,CHF,05/07/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,GBP,12,204.69,GBP,05/07/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,USD,12,204.69,USD,05/07/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,EUR,12,204.69,EUR,05/07/2026
L&G US ESG Paris Aligned UCITS ETF,L&G,IE00BKLWY790,CHF,12,204.69,CHF,05/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,GBP,49,886.75,GBP,05/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,USD,49,886.75,USD,05/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,EUR,49,886.75,EUR,05/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,CHF,49,886.75,CHF,05/07/2026
L&G Clean Energy UCITS ETF,L&G,IE00BK5BCH80,MXN,49,886.75,MXN,05/07/2026
L&G UK Gilt 0-5 Year UCITS ETF,L&G,IE00BLRPQK69,GBP,6,268.3,GBP,05/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE000F472DU7,EUR,30,92.78,EUR,05/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,GBP,30,106.17,GBP,05/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,USD,30,106.17,USD,05/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,EUR,30,106.17,EUR,05/07/2026
L&G China CNY Bond UCITS ETF,L&G,IE00BLRPQL76,CHF,30,106.17,CHF,05/07/2026
L&G GBP Corporate Bond Screened UCITS ETF,L&G,IE00BLRPQM83,GBP,9,150.72,GBP,05/07/2026
L&G GBP Corporate Bond 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQN90,GBP,9,99.97,GBP,05/07/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,GBP,25,1053.21,GBP,05/07/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,USD,25,1053.21,USD,05/07/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,EUR,25,1053.21,EUR,05/07/2026
L&G Emerging Markets Government Bond (USD) 0-5 Year Screened UCITS ETF,L&G,IE00BLRPQP15,CHF,25,1053.21,CHF,05/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE000NA8E2W0,EUR,12,78.92,EUR,05/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,GBP,9,90.31,GBP,05/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,USD,9,90.31,USD,05/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,EUR,9,90.31,EUR,05/07/2026
L&G USD Corporate Bond Screened UCITS ETF,L&G,IE00BLRPRD67,CHF,9,90.31,CHF,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE000YPT5PG3,GBP,38,168.29,GBP,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE000ZO4CUT7,EUR,38,196.68,EUR,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLCGR455,GBP,35,225.06,GBP,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLCGR455,USD,35,225.06,USD,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLCGR455,CHF,35,225.06,CHF,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,GBP,35,225.06,GBP,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,USD,35,225.06,USD,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,EUR,35,225.06,EUR,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE00BLRPRF81,CHF,35,225.06,CHF,05/07/2026
L&G Emerging Markets Corporate Bond (USD) Screened UCITS ETF,L&G,IE0007EH5UK6,CHF,38,180.6,CHF,05/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,GBP,49,530.17,GBP,05/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,USD,49,530.17,USD,05/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,EUR,49,530.17,EUR,05/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,CHF,49,530.17,CHF,05/07/2026
L&G Hydrogen Economy UCITS ETF,L&G,IE00BMYDM794,MXN,49,530.17,MXN,05/07/2026
L&G UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM802,GBP,25,75.37,GBP,05/07/2026
L&G UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM802,EUR,25,75.37,EUR,05/07/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,GBP,40,54.53,GBP,05/07/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,USD,40,54.53,USD,05/07/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,EUR,40,54.53,EUR,05/07/2026
L&G APAC ex-Japan Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMB35,CHF,40,54.53,CHF,05/07/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,GBP,45,61.4,GBP,05/07/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,USD,45,61.4,USD,05/07/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,EUR,45,61.4,EUR,05/07/2026
L&G Emerging Markets Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDMC42,CHF,45,61.4,CHF,05/07/2026
L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM919,EUR,25,314.23,EUR,05/07/2026
L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM919,GBP,25,314.23,GBP,05/07/2026
L&G Europe ex-UK Quality Dividends Equal Weight UCITS ETF,L&G,IE00BMYDM919,CHF,25,314.23,CHF,05/07/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,GBP,49,9.03,GBP,05/07/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,USD,49,9.03,USD,05/07/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,EUR,49,9.03,EUR,05/07/2026
L&G Digital Payments UCITS ETF,L&G,IE00BF92J153,CHF,49,9.03,CHF,05/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,GBP,39,687.34,GBP,05/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,USD,39,687.34,USD,05/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,EUR,39,687.34,EUR,05/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE00BL6K6H97,CHF,39,687.34,CHF,05/07/2026
L&G India INR Government Bond UCITS ETF,L&G,IE000YSUEJ32,EUR,39,687.34,EUR,05/07/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,GBP,49,32.59,GBP,05/07/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,USD,49,32.59,USD,05/07/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,EUR,49,32.59,EUR,05/07/2026
L&G Cyber Security Innovation UCITS ETF,L&G,IE000ST40PX8,CHF,49,32.59,CHF,05/07/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,GBP,39,20.31,GBP,05/07/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,USD,39,20.31,USD,05/07/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,EUR,39,20.31,EUR,05/07/2026
L&G Metaverse UCITS ETF,L&G,IE0004U3TX15,CHF,39,20.31,CHF,05/07/2026
L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF,L&G,IE000Z9UVQ99,GBP,16,106.74,GBP,05/07/2026
L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF,L&G,IE000Z9UVQ99,USD,16,106.74,USD,05/07/2026
L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF,L&G,IE000Z9UVQ99,EUR,16,106.74,EUR,05/07/2026
L&G Asia Pacific ex Japan ESG Paris Aligned UCITS ETF,L&G,IE000Z9UVQ99,CHF,16,106.74,CHF,05/07/2026
L&G Emerging Markets Equity UCITS ETF,L&G,IE000CBYU7J5,EUR,16,148.24,EUR,05/07/2026
L&G Emerging Markets Equity UCITS ETF,L&G,IE000CBYU7J5,GBP,16,148.24,GBP,05/07/2026
L&G Emerging Markets Equity UCITS ETF,L&G,IE000CBYU7J5,USD,16,148.24,USD,05/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE0001UQQ933,USD,45,1743.37,USD,05/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE0001UQQ933,EUR,45,1743.37,EUR,05/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE0001UQQ933,CHF,45,1743.37,CHF,05/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE000FPWSL69,EUR,45,1743.37,EUR,05/07/2026
L&G Gerd Kommer Multifactor Equity UCITS ETF,L&G,IE000FPWSL69,CHF,45,1743.37,CHF,05/07/2026
L&G Global Brands UCITS ETF,L&G,IE0007HKA9K1,GBP,39,48.15,GBP,05/07/2026
L&G Global Brands UCITS ETF,L&G,IE0007HKA9K1,USD,39,48.15,USD,05/07/2026
L&G Global Brands UCITS ETF,L&G,IE0007HKA9K1,EUR,39,48.15,EUR,05/07/2026
L&G New Energy Commodities UCITS ETF,L&G,IE000BLN64M9,USD,65,15.16,USD,05/07/2026
L&G New Energy Commodities UCITS ETF,L&G,IE000BLN64M9,GBP,65,15.16,GBP,05/07/2026
L&G New Energy Commodities UCITS ETF,L&G,IE000BLN64M9,EUR,65,15.16,EUR,05/07/2026
L&G Multi-Strategy Enhanced Commodities ex-Agriculture & Livestock UCITS ETF,L&G,IE000MQ5XEW1,USD,30,82.45,USD,05/07/2026
L&G Multi-Strategy Enhanced Commodities ex-Agriculture & Livestock UCITS ETF,L&G,IE000MQ5XEW1,EUR,30,82.45,EUR,05/07/2026
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,L&G,IE000YMQ2SC9,EUR,15,171.12,EUR,05/07/2026
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,L&G,IE000CWS09Q9,GBP,12,195.82,GBP,05/07/2026
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,L&G,IE000CWS09Q9,USD,12,195.82,USD,05/07/2026
L&G Corporate Bond ex-Banks Higher Ratings 0-2Y UCITS ETF,L&G,IE000CWS09Q9,EUR,12,195.82,EUR,05/07/2026
L&G S&P 100 Equal Weight UCITS ETF,L&G,IE000YELA4E3,GBP,19,35.06,GBP,05/07/2026
L&G S&P 100 Equal Weight UCITS ETF,L&G,IE000YELA4E3,USD,19,35.06,USD,05/07/2026
L&G S&P 100 Equal Weight UCITS ETF,L&G,IE000YELA4E3,EUR,19,35.06,EUR,05/07/2026
L&G S&P 100 UCITS ETF,L&G,IE000MU0FDZ8,GBP,15,5.07,GBP,05/07/2026
L&G S&P 100 UCITS ETF,L&G,IE000MU0FDZ8,USD,15,5.07,USD,05/07/2026
L&G S&P 100 UCITS ETF,L&G,IE000MU0FDZ8,EUR,15,5.07,EUR,05/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE0005AJA0P1,GBP,29,260.07,GBP,05/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE0005AJA0P1,USD,29,260.07,USD,05/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE0005AJA0P1,EUR,29,260.07,EUR,05/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE000MRIQ479,GBP,29,260.07,GBP,05/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE000MRIQ479,USD,29,260.07,USD,05/07/2026
L&G Global Quality Dividends UCITS ETF,L&G,IE000MRIQ479,EUR,29,260.07,EUR,05/07/2026
L&G Market Neutral Commodities UCITS ETF,L&G,IE000IIHLZL0,GBP,39,37.71,GBP,05/07/2026
L&G Market Neutral Commodities UCITS ETF,L&G,IE000IIHLZL0,USD,39,37.71,USD,05/07/2026
L&G MSCI World Mid Cap UCITS ETF,L&G,IE000DPO6LM8,GBP,29,7.76,GBP,05/07/2026
L&G MSCI World Mid Cap UCITS ETF,L&G,IE000DPO6LM8,USD,29,7.76,USD,05/07/2026
L&G MSCI World Mid Cap UCITS ETF,L&G,IE000DPO6LM8,EUR,29,7.76,EUR,05/07/2026
