ETF Name,Issuer,ISIN,CCY,TER(bps),AUM(M),AUM CCY,Date
Avantis America Equity UCITS ETF,American Century Investments,IE000OW54ZX1,USD,20.00,79.95,USD,01/07/2026
Avantis Emerging Markets Equity UCITS ETF,American Century Investments,IE000K975W13,USD,35.00,240.18,USD,01/07/2026
Avantis Europe Equity UCITS ETF,American Century Investments,IE000SDFJUU0,USD,25.00,20.18,USD,01/07/2026
Avantis Global Equity UCITS ETF,American Century Investments,IE000RJECXS5,USD,22.00,650.84,USD,01/07/2026
Avantis Global Small Cap Value UCITS ETF,American Century Investments,IE0003R87OG3,USD,39.00,1304.99,USD,01/07/2026
Avantis Pacific Equity UCITS ETF,American Century Investments,IE000T62NEO6,USD,25.00,11.54,USD,01/07/2026
